date	impfungen	impfungen_kumulativ	impfungen_biontech	impfungen_biontech_kumulativ	impfungen_biontech_min1	impfungen_biontech_min1_kumulativ	impfungen_biontech_gi	impfungen_biontech_gi_kumulativ	impfungen_biontech_boost1	impfungen_biontech_boost1_kumulativ	impfungen_biontech_boost2	impfungen_biontech_boost2_kumulativ	impfungen_biontech_boost3	impfungen_biontech_boost3_kumulativ	impfungen_biontech_boost4	impfungen_biontech_boost4_kumulativ	impfungen_moderna	impfungen_moderna_kumulativ	impfungen_moderna_min1	impfungen_moderna_min1_kumulativ	impfungen_moderna_gi	impfungen_moderna_gi_kumulativ	impfungen_moderna_boost1	impfungen_moderna_boost1_kumulativ	impfungen_moderna_boost2	impfungen_moderna_boost2_kumulativ	impfungen_moderna_boost3	impfungen_moderna_boost3_kumulativ	impfungen_moderna_boost4	impfungen_moderna_boost4_kumulativ	impfungen_astra	impfungen_astra_kumulativ	impfungen_astra_min1	impfungen_astra_min1_kumulativ	impfungen_astra_gi	impfungen_astra_gi_kumulativ	impfungen_astra_boost1	impfungen_astra_boost1_kumulativ	impfungen_astra_boost2	impfungen_astra_boost2_kumulativ	impfungen_astra_boost3	impfungen_astra_boost3_kumulativ	impfungen_astra_boost4	impfungen_astra_boost4_kumulativ	impfungen_johnson	impfungen_johnson_kumulativ	impfungen_johnson_min1	impfungen_johnson_min1_kumulativ	impfungen_johnson_gi	impfungen_johnson_gi_kumulativ	impfungen_johnson_boost1	impfungen_johnson_boost1_kumulativ	impfungen_johnson_boost2	impfungen_johnson_boost2_kumulativ	impfungen_johnson_boost3	impfungen_johnson_boost3_kumulativ	impfungen_johnson_boost4	impfungen_johnson_boost4_kumulativ	impfungen_novavax	impfungen_novavax_kumulativ	impfungen_novavax_min1	impfungen_novavax_min1_kumulativ	impfungen_novavax_gi	impfungen_novavax_gi_kumulativ	impfungen_novavax_boost1	impfungen_novavax_boost1_kumulativ	impfungen_novavax_boost2	impfungen_novavax_boost2_kumulativ	impfungen_novavax_boost3	impfungen_novavax_boost3_kumulativ	impfungen_novavax_boost4	impfungen_novavax_boost4_kumulativ	impfungen_valneva	impfungen_valneva_kumulativ	impfungen_valneva_min1	impfungen_valneva_min1_kumulativ	impfungen_valneva_gi	impfungen_valneva_gi_kumulativ	impfungen_valneva_boost1	impfungen_valneva_boost1_kumulativ	impfungen_valneva_boost2	impfungen_valneva_boost2_kumulativ	impfungen_valneva_boost3	impfungen_valneva_boost3_kumulativ	impfungen_valneva_boost4	impfungen_valneva_boost4_kumulativ	impfungen_biontech_bivalent	impfungen_biontech_bivalent_kumulativ	impfungen_biontech_bivalent_min1	impfungen_biontech_bivalent_min1_kumulativ	impfungen_biontech_bivalent_gi	impfungen_biontech_bivalent_gi_kumulativ	impfungen_biontech_bivalent_boost1	impfungen_biontech_bivalent_boost1_kumulativ	impfungen_biontech_bivalent_boost2	impfungen_biontech_bivalent_boost2_kumulativ	impfungen_biontech_bivalent_boost3	impfungen_biontech_bivalent_boost3_kumulativ	impfungen_biontech_bivalent_boost4	impfungen_biontech_bivalent_boost4_kumulativ	impfungen_moderna_bivalent	impfungen_moderna_bivalent_kumulativ	impfungen_moderna_bivalent_min1	impfungen_moderna_bivalent_min1_kumulativ	impfungen_moderna_bivalent_gi	impfungen_moderna_bivalent_gi_kumulativ	impfungen_moderna_bivalent_boost1	impfungen_moderna_bivalent_boost1_kumulativ	impfungen_moderna_bivalent_boost2	impfungen_moderna_bivalent_boost2_kumulativ	impfungen_moderna_bivalent_boost3	impfungen_moderna_bivalent_boost3_kumulativ	impfungen_moderna_bivalent_boost4	impfungen_moderna_bivalent_boost4_kumulativ	personen_min1	personen_min1_kumulativ	impfungen_min1	impfungen_min1_kumulativ	impfquote_min1	personen_gi	personen_gi_kumulativ	impfungen_gi	impfungen_gi_kumulativ	impfquote_gi	personen_boost1	personen_boost1_kumulativ	impfungen_boost1	impfungen_boost1_kumulativ	impfquote_boost1	personen_boost2	personen_boost2_kumulativ	impfungen_boost2	impfungen_boost2_kumulativ	impfquote_boost2	personen_boost3	personen_boost3_kumulativ	impfungen_boost3	impfungen_boost3_kumulativ	impfquote_boost3	personen_boost4	personen_boost4_kumulativ	impfungen_boost4	impfungen_boost4_kumulativ	impfquote_boost4
2021-02-02	132958	2800783	129791	2754801	62375	2023451	67416	731350	0	0	0	0	0	0	0	0	3140	45628	3132	45460	8	168	0	0	0	0	0	0	0	0	25	314	25	310	0	4	0	0	0	0	0	0	0	0	2	40	2	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65534	2069261	65534	2069261	0.02486	67424	731522	67424	731522	0.00879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-03	163286	2964069	156856	2911657	58276	2081727	98580	829930	0	0	0	0	0	0	0	0	6402	52030	6394	51854	8	176	0	0	0	0	0	0	0	0	27	341	27	337	0	4	0	0	0	0	0	0	0	0	1	41	1	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64698	2133959	64698	2133959	0.02564	98588	830110	98588	830110	0.00997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-04	134787	3098856	128877	3040534	56319	2138046	72558	902488	0	0	0	0	0	0	0	0	5902	57932	5897	57751	5	181	0	0	0	0	0	0	0	0	8	349	8	345	0	4	0	0	0	0	0	0	0	0	0	41	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62224	2196183	62224	2196183	0.02638	72563	902673	72563	902673	0.01084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-05	147683	3246539	141196	3181730	63084	2201130	78112	980600	0	0	0	0	0	0	0	0	6477	64409	6343	64094	134	315	0	0	0	0	0	0	0	0	9	358	8	353	1	5	0	0	0	0	0	0	0	0	1	42	1	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69436	2265619	69436	2265619	0.02722	78247	980920	78247	980920	0.01178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-06	94242	3340781	91601	3273331	42984	2244114	48617	1029217	0	0	0	0	0	0	0	0	2639	67048	2637	66731	2	317	0	0	0	0	0	0	0	0	1	359	1	354	0	5	0	0	0	0	0	0	0	0	1	43	1	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45623	2311242	45623	2311242	0.02777	48619	1029539	48619	1029539	0.01237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-07	53591	3394372	51245	3324576	25963	2270077	25282	1054499	0	0	0	0	0	0	0	0	2342	69390	2341	69072	1	318	0	0	0	0	0	0	0	0	3	362	3	357	0	5	0	0	0	0	0	0	0	0	1	44	1	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28308	2339550	28308	2339550	0.02811	25283	1054822	25283	1054822	0.01267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-08	109523	3503895	105650	3430226	49157	2319234	56493	1110992	0	0	0	0	0	0	0	0	3842	73232	3840	72912	2	320	0	0	0	0	0	0	0	0	30	392	30	387	0	5	0	0	0	0	0	0	0	0	1	45	1	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53028	2392578	53028	2392578	0.02874	56495	1111317	56495	1111317	0.01335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-09	134858	3638753	131199	3561425	56849	2376083	74350	1185342	0	0	0	0	0	0	0	0	3472	76704	3281	76193	191	511	0	0	0	0	0	0	0	0	187	579	187	574	0	5	0	0	0	0	0	0	0	0	0	45	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60317	2452895	60317	2452895	0.02947	74541	1185858	74541	1185858	0.01425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-10	155525	3794278	142806	3704231	66123	2442206	76683	1262025	0	0	0	0	0	0	0	0	4319	81023	3331	79524	988	1499	0	0	0	0	0	0	0	0	8399	8978	8388	8962	11	16	0	0	0	0	0	0	0	0	1	46	1	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77843	2530738	77843	2530738	0.0304	77682	1263540	77682	1263540	0.01518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-11	144835	3939113	120968	3825199	54969	2497175	65999	1328024	0	0	0	0	0	0	0	0	7347	88370	4297	83821	3050	4549	0	0	0	0	0	0	0	0	16518	25496	16495	25457	23	39	0	0	0	0	0	0	0	0	2	48	2	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75763	2606501	75763	2606501	0.03131	69072	1332612	69072	1332612	0.01601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-12	156387	4095500	132575	3957774	61623	2558798	70952	1398976	0	0	0	0	0	0	0	0	9385	97755	4632	88453	4753	9302	0	0	0	0	0	0	0	0	14421	39917	14092	39549	329	368	0	0	0	0	0	0	0	0	6	54	6	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80353	2686854	80353	2686854	0.03228	76034	1408646	76034	1408646	0.01692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-13	107939	4203439	91244	4049018	47032	2605830	44212	1443188	0	0	0	0	0	0	0	0	3279	101034	1720	90173	1559	10861	0	0	0	0	0	0	0	0	13415	53332	13345	52894	70	438	0	0	0	0	0	0	0	0	1	55	1	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62098	2748952	62098	2748952	0.03303	45841	1454487	45841	1454487	0.01747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-14	65511	4268950	55722	4104740	31113	2636943	24609	1467797	0	0	0	0	0	0	0	0	2485	103519	1273	91446	1212	12073	0	0	0	0	0	0	0	0	7303	60635	7281	60175	22	460	0	0	0	0	0	0	0	0	1	56	1	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39668	2788620	39668	2788620	0.0335	25843	1480330	25843	1480330	0.01778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-15	125995	4394945	105108	4209848	52390	2689333	52718	1520515	0	0	0	0	0	0	0	0	5326	108845	2288	93734	3038	15111	0	0	0	0	0	0	0	0	15549	76184	15510	75685	39	499	0	0	0	0	0	0	0	0	12	68	12	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70200	2858820	70200	2858820	0.03435	55795	1536125	55795	1536125	0.01845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-16	135065	4530010	109105	4318953	55871	2745204	53234	1573749	0	0	0	0	0	0	0	0	6218	115063	2765	96499	3453	18564	0	0	0	0	0	0	0	0	19741	95925	19728	95413	13	512	0	0	0	0	0	0	0	0	1	69	1	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78365	2937185	78365	2937185	0.03529	56700	1592825	56700	1592825	0.01914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-17	151995	4682005	122932	4441885	69652	2814856	53280	1627029	0	0	0	0	0	0	0	0	8073	123136	4847	101346	3226	21790	0	0	0	0	0	0	0	0	20986	116911	20971	116384	15	527	0	0	0	0	0	0	0	0	4	73	4	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95474	3032659	95474	3032659	0.03643	56521	1649346	56521	1649346	0.01982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-18	145344	4827349	113015	4554900	63184	2878040	49831	1676860	0	0	0	0	0	0	0	0	8294	131430	4702	106048	3592	25382	0	0	0	0	0	0	0	0	24029	140940	24021	140405	8	535	0	0	0	0	0	0	0	0	6	79	6	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91913	3124572	91913	3124572	0.03754	53431	1702777	53431	1702777	0.02046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-19	159021	4986370	121310	4676210	68711	2946751	52599	1729459	0	0	0	0	0	0	0	0	10049	141479	6973	113021	3076	28458	0	0	0	0	0	0	0	0	27661	168601	27512	167917	149	684	0	0	0	0	0	0	0	0	1	80	1	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103197	3227769	103197	3227769	0.03878	55824	1758601	55824	1758601	0.02113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-20	112625	5098995	86769	4762979	50849	2997600	35920	1765379	0	0	0	0	0	0	0	0	4485	145964	4045	117066	440	28898	0	0	0	0	0	0	0	0	21365	189966	21337	189254	28	712	0	0	0	0	0	0	0	0	6	86	6	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76237	3304006	76237	3304006	0.03969	36388	1794989	36388	1794989	0.02156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-21	86100	5185095	66634	4829613	38471	3036071	28163	1793542	0	0	0	0	0	0	0	0	3651	149615	3490	120556	161	29059	0	0	0	0	0	0	0	0	15812	205778	15801	205055	11	723	0	0	0	0	0	0	0	0	3	89	3	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57765	3361771	57765	3361771	0.04039	28335	1823324	28335	1823324	0.02191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-22	156754	5341849	123651	4953264	67077	3103148	56574	1850116	0	0	0	0	0	0	0	0	9079	158694	7282	127838	1797	30856	0	0	0	0	0	0	0	0	24023	229801	24000	229055	23	746	0	0	0	0	0	0	0	0	1	90	1	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98360	3460131	98360	3460131	0.04157	58394	1881718	58394	1881718	0.02261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-23	170680	5512529	134389	5087653	75457	3178605	58932	1909048	0	0	0	0	0	0	0	0	7368	166062	5702	133540	1666	32522	0	0	0	0	0	0	0	0	28921	258722	28910	257965	11	757	0	0	0	0	0	0	0	0	2	92	2	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110071	3570202	110071	3570202	0.04289	60609	1942327	60609	1942327	0.02333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-24	177272	5689801	132267	5219920	74454	3253059	57813	1966861	0	0	0	0	0	0	0	0	7665	173727	5976	139516	1689	34211	0	0	0	0	0	0	0	0	37339	296061	37316	295281	23	780	0	0	0	0	0	0	0	0	1	93	1	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117747	3687949	117747	3687949	0.04431	59525	2001852	59525	2001852	0.02405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-25	190515	5880316	132157	5352077	74222	3327281	57935	2024796	0	0	0	0	0	0	0	0	6796	180523	5260	144776	1536	35747	0	0	0	0	0	0	0	0	51562	347623	51540	346821	22	802	0	0	0	0	0	0	0	0	0	93	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131022	3818971	131022	3818971	0.04588	59493	2061345	59493	2061345	0.02476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-26	214407	6094723	142104	5494181	76075	3403356	66029	2090825	0	0	0	0	0	0	0	0	8889	189412	7270	152046	1619	37366	0	0	0	0	0	0	0	0	63414	411037	63331	410152	83	885	0	0	0	0	0	0	0	0	0	93	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146676	3965647	146676	3965647	0.04764	67731	2129076	67731	2129076	0.02558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-27	148463	6243186	92864	5587045	53740	3457096	39124	2129949	0	0	0	0	0	0	0	0	4093	193505	3356	155402	737	38103	0	0	0	0	0	0	0	0	51503	462540	51489	461641	14	899	0	0	0	0	0	0	0	0	3	96	3	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108588	4074235	108588	4074235	0.04895	39875	2168951	39875	2168951	0.02606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-02-28	103716	6346902	61705	5648750	37883	3494979	23822	2153771	0	0	0	0	0	0	0	0	3975	197480	3613	159015	362	38465	0	0	0	0	0	0	0	0	38034	500574	38012	499653	22	921	0	0	0	0	0	0	0	0	2	98	2	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79510	4153745	79510	4153745	0.0499	24206	2193157	24206	2193157	0.02635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-03-01	199544	6546446	131142	5779892	83232	3578211	47910	2201681	0	0	0	0	0	0	0	0	9720	207200	7688	166703	2032	40497	0	0	0	0	0	0	0	0	58682	559256	58656	558309	26	947	0	0	0	0	0	0	0	0	0	98	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149576	4303321	149576	4303321	0.0517	49968	2243125	49968	2243125	0.02695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-03-02	220392	6766838	141063	5920955	91683	3669894	49380	2251061	0	0	0	0	0	0	0	0	10111	217311	7218	173921	2893	43390	0	0	0	0	0	0	0	0	69218	628474	69188	627497	30	977	0	0	0	0	0	0	0	0	0	98	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168089	4471410	168089	4471410	0.05372	52303	2295428	52303	2295428	0.02758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-03-03	248823	7015661	158814	6079769	93876	3763770	64938	2315999	0	0	0	0	0	0	0	0	15190	232501	9292	183213	5898	49288	0	0	0	0	0	0	0	0	74818	703292	74746	702243	72	1049	0	0	0	0	0	0	0	0	1	99	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177915	4649325	177915	4649325	0.05586	70908	2366336	70908	2366336	0.02843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-03-04	245950	7261611	141923	6221692	84140	3847910	57783	2373782	0	0	0	0	0	0	0	0	14525	247026	9113	192326	5412	54700	0	0	0	0	0	0	0	0	89502	792794	89449	791692	53	1102	0	0	0	0	0	0	0	0	0	99	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182702	4832027	182702	4832027	0.05805	63248	2429584	63248	2429584	0.02919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-03-05	276258	7537869	148848	6370540	87419	3935329	61429	2435211	0	0	0	0	0	0	0	0	13420	260446	7443	199769	5977	60677	0	0	0	0	0	0	0	0	113988	906782	113834	905526	154	1256	0	0	0	0	0	0	0	0	2	101	2	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208698	5040725	208698	5040725	0.06056	67560	2497144	67560	2497144	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-03-06	203148	7741017	109645	6480185	63128	3998457	46517	2481728	0	0	0	0	0	0	0	0	8870	269316	6626	206395	2244	62921	0	0	0	0	0	0	0	0	84633	991415	84605	990131	28	1284	0	0	0	0	0	0	0	0	0	101	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154359	5195084	154359	5195084	0.06241	48789	2545933	48789	2545933	0.03059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-03-07	148075	7889092	79974	6560159	48773	4047230	31201	2512929	0	0	0	0	0	0	0	0	6691	276007	4338	210733	2353	65274	0	0	0	0	0	0	0	0	61410	1052825	61385	1051516	25	1309	0	0	0	0	0	0	0	0	0	101	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114496	5309580	114496	5309580	0.06379	33579	2579512	33579	2579512	0.03099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-03-08	238830	8127922	134792	6694951	86242	4133472	48550	2561479	0	0	0	0	0	0	0	0	10995	287002	7623	218356	3372	68646	0	0	0	0	0	0	0	0	93042	1145867	92987	1144503	55	1364	0	0	0	0	0	0	0	0	1	102	1	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186853	5496433	186853	5496433	0.06603	51977	2631489	51977	2631489	0.03161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
